iata_code,id_0,id_1,id_2,id_3,id_4,id_5
UTG,LSO_gadm36,LSO.9_1_gadm36,,,,
UTH,THA_gadm36,THA.73_1_gadm36,THA.73.8_1_gadm36,THA.73.8.6_1_gadm36,,
UTI,FIN_gadm36,FIN.4_1_gadm36,FIN.4.2_1_gadm36,FIN.4.2.2_1_gadm36,FIN.4.2.2.7_1_gadm36,
UTK,,,,,,
UTL,ESP_gadm36,ESP.1_1_gadm36,ESP.1.7_1_gadm36,ESP.1.7.4_1_gadm36,ESP.1.7.4.26_1_gadm36,
UTM,USA_gadm36,USA.25_1_gadm36,USA.25.72_1_gadm36,,,
UTN,ZAF_gadm36,ZAF.8_1_gadm36,ZAF.8.5_1_gadm36,ZAF.8.5.2_1_gadm36,ZAF.8.5.2.13_1_gadm36,
UTO,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
UTP,THA_gadm36,THA.53_1_gadm36,THA.53.1_1_gadm36,THA.53.1.3_1_gadm36,,
UTR,THA_gadm36,THA.75_1_gadm36,THA.75.4_1_gadm36,THA.75.4.13_1_gadm36,,
UTS,RUS_gadm36,RUS.32_1_gadm36,RUS.32.19_1_gadm36,RUS.32.19.1_1_gadm36,,
UTT,ZAF_gadm36,ZAF.1_1_gadm36,ZAF.1.8_1_gadm36,ZAF.1.8.1_1_gadm36,ZAF.1.8.1.32_1_gadm36,
UTU,PAN_gadm36,PAN.8_1_gadm36,PAN.8.1_1_gadm36,PAN.8.1.1_1_gadm36,,
UTW,ZAF_gadm36,ZAF.1_1_gadm36,ZAF.1.5_1_gadm36,ZAF.1.5.6_1_gadm36,ZAF.1.5.6.19_1_gadm36,
UUA,RUS_gadm36,RUS.68_1_gadm36,RUS.68.16_1_gadm36,RUS.68.16.1_1_gadm36,,
UUD,RUS_gadm36,RUS.9_1_gadm36,RUS.9.21_1_gadm36,RUS.9.21.1_1_gadm36,,
UUK,USA_gadm36,USA.2_1_gadm36,USA.2.17_1_gadm36,,,
UUN,MNG_gadm36,MNG.19_1_gadm36,MNG.19.9_1_gadm36,,,
UUS,RUS_gadm36,RUS.61_1_gadm36,RUS.61.2_1_gadm36,RUS.61.2.1_1_gadm36,,
UUU,PNG_gadm36,PNG.2_1_gadm36,PNG.2.3_1_gadm36,,,
UVA,USA_gadm36,USA.44_1_gadm36,USA.44.232_1_gadm36,,,
UVE,NCL_gadm36,NCL.1_1_gadm36,NCL.1.3_1_gadm36,,,
UVF,LCA_gadm36,LCA.10_1_gadm36,,,,
UVL,EGY_gadm36,EGY.14_1_gadm36,EGY.14.1_1_gadm36,,,
UVO,PNG_gadm36,PNG.4_1_gadm36,PNG.4.3_1_gadm36,,,
UWA,USA_gadm36,USA.22_1_gadm36,USA.22.8_1_gadm36,,,
UWE,DEU_gadm36,DEU.7_1_gadm36,DEU.7.26_1_gadm36,DEU.7.26.1_1_gadm36,DEU.7.26.1.1_1_gadm36,
UWP,DEU_gadm36,DEU.10_1_gadm36,DEU.10.53_1_gadm36,DEU.10.53.1_1_gadm36,DEU.10.53.1.1_1_gadm36,
UYL,SDN_gadm36,SDN.14_1_gadm36,SDN.14.4_1_gadm36,SDN.14.4.2_1_gadm36,,
UYN,CHN_gadm36,CHN.22_1_gadm36,CHN.22.10_1_gadm36,CHN.22.10.11_1_gadm36,,
UYU,BOL_gadm36,BOL.7_1_gadm36,BOL.7.2_1_gadm36,BOL.7.2.3_1_gadm36,,
UZC,SRB_gadm36,SRB.25_1_gadm36,SRB.25.10_1_gadm36,,,
UZH,SAU_gadm36,SAU.6_1_gadm36,,,,
UZM,,,,,,
UZR,KAZ_gadm36,KAZ.5_1_gadm36,KAZ.5.14_1_gadm36,,,
UZU,ARG_gadm36,ARG.7_1_gadm36,ARG.7.5_1_gadm36,,,
VAA,FIN_gadm36,FIN.5_1_gadm36,FIN.5.4_1_gadm36,FIN.5.4.4_1_gadm36,FIN.5.4.4.6_1_gadm36,
VAB,COL_gadm36,COL.31_1_gadm36,COL.31.2_1_gadm36,,,
VAC,DEU_gadm36,DEU.9_1_gadm36,DEU.9.5_1_gadm36,DEU.9.5.8_1_gadm36,DEU.9.5.8.1_1_gadm36,
VAD,USA_gadm36,USA.11_1_gadm36,USA.11.92_1_gadm36,,,
VAF,FRA_gadm36,FRA.1_1_gadm36,FRA.1.5_1_gadm36,FRA.1.5.3_1_gadm36,FRA.1.5.3.3_1_gadm36,FRA.1.5.3.3.2_1_gadm36
VAG,BRA_gadm36,BRA.13_1_gadm36,BRA.13.837_1_gadm36,BRA.13.837.1_1_gadm36,,
VAH,BOL_gadm36,BOL.8_1_gadm36,BOL.8.12_1_gadm36,BOL.8.12.5_1_gadm36,,
VAI,PNG_gadm36,PNG.18_1_gadm36,PNG.18.4_1_gadm36,,,
VAK,USA_gadm36,USA.2_1_gadm36,USA.2.24_1_gadm36,,,
VAL,BRA_gadm36,BRA.5_1_gadm36,BRA.5.405_1_gadm36,BRA.5.405.5_1_gadm36,,
VAM,,,,,,
VAN,TUR_gadm36,TUR.78_1_gadm36,TUR.78.9_1_gadm36,,,
VAO,SLB_gadm36,SLB.5_1_gadm36,SLB.5.2_1_gadm36,,,
VAP,CHL_gadm36,CHL.16_1_gadm36,CHL.16.7_1_gadm36,CHL.16.7.3_1_gadm36,,
VAR,BGR_gadm36,BGR.24_1_gadm36,BGR.24.11_1_gadm36,,,
VAS,TUR_gadm36,TUR.72_1_gadm36,TUR.72.12_1_gadm36,,,
VAT,MDG_gadm36,MDG.5_1_gadm36,MDG.5.3_1_gadm36,MDG.5.3.6_1_gadm36,MDG.5.3.6.16_1_gadm36,
VAU,FJI_gadm36,FJI.5_1_gadm36,FJI.5.1_1_gadm36,,,
VAV,TON_gadm36,TON.5_1_gadm36,,,,
VAW,NOR_gadm36,NOR.5_1_gadm36,NOR.5.19_1_gadm36,,,
VAZ,ITA_gadm36,ITA.13_1_gadm36,ITA.13.4_1_gadm36,ITA.13.4.24_1_gadm36,,
VBA,MMR_gadm36,MMR.11_1_gadm36,MMR.11.2_1_gadm36,MMR.11.2.1_1_gadm36,,
VBC,MMR_gadm36,MMR.8_1_gadm36,MMR.8.2_1_gadm36,MMR.8.2.1_1_gadm36,,
VBG,USA_gadm36,USA.5_1_gadm36,USA.5.42_1_gadm36,,,
VBL,CHN_gadm36,CHN.18_1_gadm36,CHN.18.1_1_gadm36,CHN.18.1.1_1_gadm36,,
VBM,USA_gadm36,USA.2_1_gadm36,USA.2.14_1_gadm36,,,
VBP,MMR_gadm36,MMR.14_1_gadm36,MMR.14.2_1_gadm36,MMR.14.2.1_1_gadm36,,
VBR,RUS_gadm36,RUS.38_1_gadm36,RUS.38.35_1_gadm36,RUS.38.35.1_1_gadm36,,
VBS,ITA_gadm36,ITA.10_1_gadm36,ITA.10.2_1_gadm36,ITA.10.2.113_1_gadm36,,
VBT,USA_gadm36,USA.4_1_gadm36,USA.4.4_1_gadm36,,,
VBV,FJI_gadm36,FJI.2_1_gadm36,FJI.2.2_1_gadm36,,,
VBY,SWE_gadm36,SWE.4_1_gadm36,SWE.4.1_1_gadm36,,,
VCA,VNM_gadm36,VNM.12_1_gadm36,VNM.12.4_1_gadm36,VNM.12.4.2_1_gadm36,,
VCB,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
VCD,AUS_gadm36,AUS.6_1_gadm36,AUS.6.15_1_gadm36,,,
VCE,ITA_gadm36,ITA.20_1_gadm36,ITA.20.5_1_gadm36,ITA.20.5.43_1_gadm36,,
VCF,ARG_gadm36,ARG.16_1_gadm36,ARG.16.12_1_gadm36,,,
VCH,URY_gadm36,URY.13_1_gadm36,URY.13.8_1_gadm36,,,
VCL,VNM_gadm36,VNM.47_1_gadm36,VNM.47.11_1_gadm36,VNM.47.11.10_1_gadm36,,
VCP,BRA_gadm36,BRA.25_1_gadm36,BRA.25.108_1_gadm36,BRA.25.108.2_1_gadm36,,
VCR,VEN_gadm36,VEN.14_1_gadm36,VEN.14.8_1_gadm36,,,
VCS,,,,,,
VCT,USA_gadm36,USA.44_1_gadm36,USA.44.235_1_gadm36,,,
VCV,USA_gadm36,USA.5_1_gadm36,USA.5.36_1_gadm36,,,
VDA,ISR_gadm36,ISR.2_1_gadm36,,,,
VDB,NOR_gadm36,NOR.11_1_gadm36,NOR.11.11_1_gadm36,,,
VDC,BRA_gadm36,BRA.5_1_gadm36,BRA.5.413_1_gadm36,BRA.5.413.11_1_gadm36,,
VDE,ESP_gadm36,ESP.14_1_gadm36,ESP.14.2_1_gadm36,ESP.14.2.1_1_gadm36,ESP.14.2.1.51_1_gadm36,
VDH,VNM_gadm36,VNM.46_1_gadm36,VNM.46.7_1_gadm36,VNM.46.7.11_1_gadm36,,
VDI,USA_gadm36,USA.11_1_gadm36,USA.11.138_1_gadm36,,,
VDM,ARG_gadm36,ARG.16_1_gadm36,ARG.16.1_1_gadm36,,,
VDP,VEN_gadm36,VEN.13_1_gadm36,VEN.13.4_1_gadm36,,,
VDR,ARG_gadm36,ARG.6_1_gadm36,ARG.6.19_1_gadm36,,,
VDS,NOR_gadm36,NOR.5_1_gadm36,NOR.5.18_1_gadm36,,,
VDT,URY_gadm36,URY.10_1_gadm36,URY.10.1_1_gadm36,,,
VDU,USA_gadm36,USA.44_1_gadm36,USA.44.196_1_gadm36,,,
VDY,IND_gadm36,IND.16_1_gadm36,IND.16.5_1_gadm36,IND.16.5.6_1_gadm36,,
VDZ,USA_gadm36,USA.2_1_gadm36,USA.2.23_1_gadm36,,,
VEE,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
VEG,GUY_gadm36,GUY.8_1_gadm36,GUY.8.4_1_gadm36,,,
VEL,USA_gadm36,USA.45_1_gadm36,USA.45.24_1_gadm36,,,
VER,MEX_gadm36,MEX.30_1_gadm36,MEX.30.191_1_gadm36,,,
VES,USA_gadm36,USA.36_1_gadm36,USA.36.19_1_gadm36,,,
VEV,SLB_gadm36,SLB.10_1_gadm36,SLB.10.1_1_gadm36,,,
VEX,USA_gadm36,USA.35_1_gadm36,USA.35.53_1_gadm36,,,
VEY,ISL_gadm36,ISL.5_1_gadm36,ISL.5.24_1_gadm36,,,
VFA,ZWE_gadm36,ZWE.8_1_gadm36,ZWE.8.3_1_gadm36,,,
VGA,IND_gadm36,IND.2_1_gadm36,IND.2.5_1_gadm36,IND.2.5.2_1_gadm36,,
VGD,RUS_gadm36,RUS.78_1_gadm36,RUS.78.27_1_gadm36,RUS.78.27.1_1_gadm36,,
VGG,LAO_gadm36,LAO.13_1_gadm36,LAO.13.1_1_gadm36,,,
VGN,PHL_gadm36,PHL.35_1_gadm36,PHL.35.34_1_gadm36,PHL.35.34.22_1_gadm36,,
VGO,ESP_gadm36,ESP.12_1_gadm36,ESP.12.4_1_gadm36,ESP.12.4.3_1_gadm36,ESP.12.4.3.23_1_gadm36,
VGS,ARG_gadm36,ARG.1_1_gadm36,ARG.1.57_1_gadm36,,,
VGT,USA_gadm36,USA.29_1_gadm36,USA.29.3_1_gadm36,,,
VGZ,COL_gadm36,COL.23_1_gadm36,COL.23.8_1_gadm36,,,
VHC,AGO_gadm36,AGO.13_1_gadm36,AGO.13.4_1_gadm36,AGO.13.4.2_1_gadm36,,
VHM,SWE_gadm36,SWE.18_1_gadm36,SWE.18.14_1_gadm36,,,
VHN,USA_gadm36,USA.44_1_gadm36,USA.44.55_1_gadm36,,,
VHV,RUS_gadm36,RUS.60_1_gadm36,RUS.60.33_1_gadm36,RUS.60.33.1_1_gadm36,,
VHY,FRA_gadm36,FRA.1_1_gadm36,FRA.1.2_1_gadm36,FRA.1.2.3_1_gadm36,FRA.1.2.3.4_1_gadm36,FRA.1.2.3.4.1_1_gadm36
VHZ,,,,,,
VIA,BRA_gadm36,BRA.24_1_gadm36,BRA.24.287_1_gadm36,BRA.24.287.3_1_gadm36,,
VIB,MEX_gadm36,MEX.2_1_gadm36,MEX.2.1_1_gadm36,,,
VIC,ITA_gadm36,ITA.20_1_gadm36,ITA.20.7_1_gadm36,ITA.20.7.115_1_gadm36,,
VID,BGR_gadm36,BGR.26_1_gadm36,BGR.26.11_1_gadm36,,,
VIE,AUT_gadm36,AUT.9_1_gadm36,AUT.9.1_1_gadm36,AUT.9.1.9_1_gadm36,,
VIF,,,,,,
VIG,VEN_gadm36,VEN.15_1_gadm36,VEN.15.1_1_gadm36,,,
VIH,USA_gadm36,USA.26_1_gadm36,USA.26.36_1_gadm36,,,
VII,VNM_gadm36,VNM.41_1_gadm36,VNM.41.20_1_gadm36,VNM.41.20.2_1_gadm36,,
VIJ,VGB_gadm36,VGB.5_1_gadm36,,,,
VIK,USA_gadm36,USA.2_1_gadm36,USA.2.17_1_gadm36,,,
VIL,ESH_gadm36,ESH.4_1_gadm36,,,,
VIN,UKR_gadm36,UKR.24_1_gadm36,UKR.24.26_1_gadm36,,,
VIO,ESP_gadm36,ESP.16_1_gadm36,ESP.16.1_1_gadm36,ESP.16.1.3_1_gadm36,ESP.16.1.3.12_1_gadm36,
VIQ,TLS_gadm36,TLS.13_1_gadm36,TLS.13.5_1_gadm36,TLS.13.5.3_1_gadm36,,
VIR,ZAF_gadm36,ZAF.4_1_gadm36,ZAF.4.2_1_gadm36,ZAF.4.2.1_1_gadm36,ZAF.4.2.1.34_1_gadm36,
VIS,USA_gadm36,USA.5_1_gadm36,USA.5.54_1_gadm36,,,
VIT,ESP_gadm36,ESP.16_1_gadm36,ESP.16.1_1_gadm36,ESP.16.1.3_1_gadm36,ESP.16.1.3.12_1_gadm36,
VIU,SLB_gadm36,SLB.10_1_gadm36,SLB.10.12_1_gadm36,,,
VIV,PNG_gadm36,PNG.13_1_gadm36,PNG.13.3_1_gadm36,,,
VIX,BRA_gadm36,BRA.8_1_gadm36,BRA.8.78_1_gadm36,BRA.8.78.2_1_gadm36,,
VIY,FRA_gadm36,FRA.8_1_gadm36,FRA.8.8_1_gadm36,FRA.8.8.4_1_gadm36,FRA.8.8.4.6_1_gadm36,FRA.8.8.4.6.1_1_gadm36
VJB,MOZ_gadm36,MOZ.2_1_gadm36,MOZ.2.11_1_gadm36,MOZ.2.11.3_1_gadm36,,
VJI,USA_gadm36,USA.47_1_gadm36,USA.47.126_1_gadm36,,,
VJQ,MOZ_gadm36,MOZ.11_1_gadm36,MOZ.11.4_1_gadm36,MOZ.11.4.1_1_gadm36,,
VKB,ITA_gadm36,ITA.17_1_gadm36,ITA.17.1_1_gadm36,ITA.17.1.101_1_gadm36,,
VKG,VNM_gadm36,VNM.33_1_gadm36,VNM.33.12_1_gadm36,VNM.33.12.2_1_gadm36,,
VKO,RUS_gadm36,RUS.44_1_gadm36,RUS.44.38_1_gadm36,RUS.44.38.1_1_gadm36,,
VKR,POL_gadm36,POL.6_1_gadm36,POL.6.6_1_gadm36,POL.6.6.1_1_gadm36,,
VKS,USA_gadm36,USA.25_1_gadm36,USA.25.75_1_gadm36,,,
VKT,RUS_gadm36,RUS.32_1_gadm36,RUS.32.21_1_gadm36,RUS.32.21.1_1_gadm36,,
VKW,USA_gadm36,USA.2_1_gadm36,USA.2.17_1_gadm36,,,
VLA,USA_gadm36,USA.14_1_gadm36,USA.14.26_1_gadm36,,,
VLC,ESP_gadm36,ESP.10_1_gadm36,ESP.10.3_1_gadm36,ESP.10.3.4_1_gadm36,ESP.10.3.4.1_1_gadm36,
VLD,USA_gadm36,USA.11_1_gadm36,USA.11.92_1_gadm36,,,
VLE,USA_gadm36,USA.3_1_gadm36,USA.3.3_1_gadm36,,,
VLF,GBR_gadm36,GBR.1_1_gadm36,GBR.1.92_1_gadm36,GBR.1.92.4_1_gadm36,,
VLG,ARG_gadm36,ARG.1_1_gadm36,ARG.1.126_1_gadm36,,,
VLI,VUT_gadm36,VUT.4_1_gadm36,VUT.4.13_1_gadm36,,,
VLK,RUS_gadm36,RUS.58_1_gadm36,RUS.58.54_1_gadm36,RUS.58.54.1_1_gadm36,,
VLL,ESP_gadm36,ESP.5_1_gadm36,ESP.5.8_1_gadm36,ESP.5.8.2_1_gadm36,ESP.5.8.2.56_1_gadm36,
VLM,BOL_gadm36,BOL.9_1_gadm36,BOL.9.5_1_gadm36,BOL.9.5.2_1_gadm36,,
VLN,VEN_gadm36,VEN.7_1_gadm36,VEN.7.15_1_gadm36,,,
VLO,USA_gadm36,USA.5_1_gadm36,USA.5.48_1_gadm36,,,
VLP,BRA_gadm36,BRA.12_1_gadm36,BRA.12.126_1_gadm36,BRA.12.126.1_1_gadm36,,
VLR,CHL_gadm36,CHL.5_1_gadm36,CHL.5.3_1_gadm36,CHL.5.3.4_1_gadm36,,
VLS,VUT_gadm36,VUT.4_1_gadm36,VUT.4.17_1_gadm36,,,
VLU,RUS_gadm36,RUS.57_1_gadm36,RUS.57.26_1_gadm36,RUS.57.26.1_1_gadm36,,
VLV,VEN_gadm36,VEN.22_1_gadm36,VEN.22.20_1_gadm36,,,
VLY,GBR_gadm36,GBR.4_1_gadm36,GBR.4.1_1_gadm36,GBR.4.1.1_1_gadm36,,
VME,ARG_gadm36,ARG.19_1_gadm36,ARG.19.5_1_gadm36,,,
VMI,PRY_gadm36,PRY.1_1_gadm36,PRY.1.2_1_gadm36,,,
VMU,PNG_gadm36,PNG.8_1_gadm36,PNG.8.2_1_gadm36,,,
VNA,LAO_gadm36,LAO.11_1_gadm36,LAO.11.5_1_gadm36,,,
VNC,USA_gadm36,USA.10_1_gadm36,USA.10.58_1_gadm36,,,
VND,MDG_gadm36,MDG.3_1_gadm36,MDG.3.2_1_gadm36,MDG.3.2.4_1_gadm36,MDG.3.2.4.23_1_gadm36,
VNE,FRA_gadm36,FRA.3_1_gadm36,FRA.3.4_1_gadm36,FRA.3.4.3_1_gadm36,FRA.3.4.3.17_1_gadm36,FRA.3.4.3.17.1_1_gadm36
VNG,LAO_gadm36,LAO.5_1_gadm36,LAO.5.5_1_gadm36,,,
VNL,CUB_gadm36,CUB.13_1_gadm36,CUB.13.14_1_gadm36,,,
VNO,LTU_gadm36,LTU.10_1_gadm36,LTU.10.6_1_gadm36,,,
VNR,AUS_gadm36,AUS.7_1_gadm36,AUS.7.14_1_gadm36,,,
VNS,IND_gadm36,IND.34_1_gadm36,IND.34.75_1_gadm36,IND.34.75.1_1_gadm36,,
VNT,LVA_gadm36,LVA.1_1_gadm36,LVA.1.5_1_gadm36,,,
VNX,MOZ_gadm36,MOZ.3_1_gadm36,MOZ.3.11_1_gadm36,MOZ.3.11.2_1_gadm36,,
VNY,USA_gadm36,USA.5_1_gadm36,USA.5.19_1_gadm36,,,
VNZ,ITA_gadm36,ITA.20_1_gadm36,ITA.20.7_1_gadm36,ITA.20.7.115_1_gadm36,,
VOD,CZE_gadm36,CZE.12_1_gadm36,CZE.12.9_1_gadm36,,,
VOG,RUS_gadm36,RUS.77_1_gadm36,RUS.77.36_1_gadm36,RUS.77.36.1_1_gadm36,,
VOH,MDG_gadm36,MDG.2_1_gadm36,MDG.2.2_1_gadm36,MDG.2.2.4_1_gadm36,MDG.2.2.4.6_1_gadm36,
VOI,LBR_gadm36,LBR.8_1_gadm36,LBR.8.5_1_gadm36,LBR.8.5.3_1_gadm36,,
VOK,USA_gadm36,USA.50_1_gadm36,USA.50.29_1_gadm36,,,
VOL,GRC_gadm36,GRC.8_1_gadm36,GRC.8.2_1_gadm36,GRC.8.2.2_1_gadm36,,
VOT,BRA_gadm36,BRA.25_1_gadm36,BRA.25.643_1_gadm36,BRA.25.643.2_1_gadm36,,
VOZ,RUS_gadm36,RUS.79_1_gadm36,RUS.79.18_1_gadm36,RUS.79.18.1_1_gadm36,,
VPE,AGO_gadm36,AGO.8_1_gadm36,AGO.8.2_1_gadm36,AGO.8.2.4_1_gadm36,,
VPG,KEN_gadm36,KEN.14_1_gadm36,KEN.14.4_1_gadm36,KEN.14.4.2_1_gadm36,,
VPN,ISL_gadm36,ISL.1_1_gadm36,ISL.1.16_1_gadm36,,,
VPS,USA_gadm36,USA.10_1_gadm36,USA.10.46_1_gadm36,,,
VPY,MOZ_gadm36,MOZ.4_1_gadm36,MOZ.4.2_1_gadm36,MOZ.4.2.8_1_gadm36,,
VPZ,USA_gadm36,USA.15_1_gadm36,USA.15.65_1_gadm36,,,
VQQ,USA_gadm36,USA.10_1_gadm36,USA.10.15_1_gadm36,,,
VQS,PRI_gadm36,PRI.75_1_gadm36,,,,
VRA,CUB_gadm36,CUB.11_1_gadm36,CUB.11.2_1_gadm36,,,
VRB,USA_gadm36,USA.10_1_gadm36,USA.10.30_1_gadm36,,,
VRC,PHL_gadm36,PHL.23_1_gadm36,PHL.23.11_1_gadm36,PHL.23.11.35_1_gadm36,,
VRD,POL_gadm36,POL.7_1_gadm36,POL.7.27_1_gadm36,POL.7.27.1_1_gadm36,,
VRE,ZAF_gadm36,ZAF.9_1_gadm36,ZAF.9.6_1_gadm36,ZAF.9.6.3_1_gadm36,ZAF.9.6.3.5_1_gadm36,
VRI,RUS_gadm36,RUS.46_1_gadm36,RUS.46.2_1_gadm36,RUS.46.2.1_1_gadm36,,
VRK,FIN_gadm36,FIN.1_1_gadm36,FIN.1.2_1_gadm36,FIN.1.2.4_1_gadm36,FIN.1.2.4.5_1_gadm36,
VRL,PRT_gadm36,PRT.19_1_gadm36,PRT.19.14_1_gadm36,PRT.19.14.29_1_gadm36,,
VRN,ITA_gadm36,ITA.20_1_gadm36,ITA.20.6_1_gadm36,ITA.20.6.91_1_gadm36,,
VRO,CUB_gadm36,CUB.11_1_gadm36,CUB.11.10_1_gadm36,,,
VRS,USA_gadm36,USA.26_1_gadm36,USA.26.71_1_gadm36,,,
VRU,ZAF_gadm36,ZAF.7_1_gadm36,ZAF.7.3_1_gadm36,ZAF.7.3.5_1_gadm36,ZAF.7.3.5.7_1_gadm36,
VRY,NOR_gadm36,NOR.10_1_gadm36,NOR.10.40_1_gadm36,,,
VSA,MEX_gadm36,MEX.27_1_gadm36,MEX.27.5_1_gadm36,,,
VSE,PRT_gadm36,PRT.20_1_gadm36,PRT.20.23_1_gadm36,PRT.20.23.34_1_gadm36,,
VSF,USA_gadm36,USA.46_1_gadm36,USA.46.14_1_gadm36,,,
VSG,UKR_gadm36,UKR.15_1_gadm36,UKR.15.12_1_gadm36,,,
VSK,USA_gadm36,USA.48_1_gadm36,USA.48.3_1_gadm36,,,
VSO,VNM_gadm36,VNM.2_1_gadm36,VNM.2.6_1_gadm36,VNM.2.6.6_1_gadm36,,
VST,SWE_gadm36,SWE.20_1_gadm36,SWE.20.11_1_gadm36,,,
VTA,HND_gadm36,HND.18_1_gadm36,HND.18.9_1_gadm36,,,
VTB,BLR_gadm36,BLR.6_1_gadm36,BLR.6.20_1_gadm36,,,
VTE,LAO_gadm36,LAO.13_1_gadm36,LAO.13.1_1_gadm36,,,
VTF,FJI_gadm36,FJI.5_1_gadm36,FJI.5.2_1_gadm36,,,
VTG,VNM_gadm36,VNM.7_1_gadm36,VNM.7.6_1_gadm36,VNM.7.6.17_1_gadm36,,
VTI,ESP_gadm36,ESP.16_1_gadm36,ESP.16.1_1_gadm36,ESP.16.1.3_1_gadm36,ESP.16.1.3.12_1_gadm36,
VTL,FRA_gadm36,FRA.6_1_gadm36,FRA.6.10_1_gadm36,FRA.6.10.2_1_gadm36,FRA.6.10.2.7_1_gadm36,FRA.6.10.2.7.20_1_gadm36
VTM,ISR_gadm36,ISR.2_1_gadm36,,,,
VTN,USA_gadm36,USA.28_1_gadm36,USA.28.16_1_gadm36,,,
VTU,CUB_gadm36,CUB.10_1_gadm36,CUB.10.5_1_gadm36,,,
VTZ,IND_gadm36,IND.2_1_gadm36,IND.2.10_1_gadm36,IND.2.10.8_1_gadm36,,
VUO,USA_gadm36,USA.48_1_gadm36,USA.48.6_1_gadm36,,,
VUP,COL_gadm36,COL.11_1_gadm36,COL.11.24_1_gadm36,,,
VUS,RUS_gadm36,RUS.78_1_gadm36,RUS.78.24_1_gadm36,RUS.78.24.1_1_gadm36,,
VUU,MWI_gadm36,MWI.12_1_gadm36,MWI.12.4_1_gadm36,MWI.12.4.5_1_gadm36,,
VVB,MDG_gadm36,MDG.5_1_gadm36,MDG.5.3_1_gadm36,MDG.5.3.3_1_gadm36,MDG.5.3.3.8_1_gadm36,
VVC,COL_gadm36,COL.20_1_gadm36,COL.20.28_1_gadm36,,,
VVE,,,,,,
VVI,BOL_gadm36,BOL.8_1_gadm36,BOL.8.6_1_gadm36,BOL.8.6.2_1_gadm36,,
VVK,SWE_gadm36,SWE.8_1_gadm36,SWE.8.11_1_gadm36,,,
VVN,PER_gadm36,PER.8_1_gadm36,PER.8.9_1_gadm36,PER.8.9.1_1_gadm36,,
VVO,RUS_gadm36,RUS.56_1_gadm36,RUS.56.32_1_gadm36,RUS.56.32.1_1_gadm36,,
VVZ,DZA_gadm36,DZA.22_1_gadm36,DZA.22.5_1_gadm36,,,
VWA,CHN_gadm36,CHN.18_1_gadm36,CHN.18.12_1_gadm36,CHN.18.12.4_1_gadm36,,
VWB,CHN_gadm36,CHN.17_1_gadm36,CHN.17.3_1_gadm36,CHN.17.3.3_1_gadm36,,
VWY,IND_gadm36,IND.31_1_gadm36,IND.31.21_1_gadm36,IND.31.21.4_1_gadm36,,
VXC,MOZ_gadm36,MOZ.8_1_gadm36,MOZ.8.3_1_gadm36,MOZ.8.3.2_1_gadm36,,
VXE,CPV_gadm36,CPV.20_1_gadm36,,,,
VXO,SWE_gadm36,SWE.9_1_gadm36,SWE.9.8_1_gadm36,,,
VYD,ZAF_gadm36,ZAF.4_1_gadm36,ZAF.4.11_1_gadm36,ZAF.4.11.1_1_gadm36,ZAF.4.11.1.21_1_gadm36,
VYI,RUS_gadm36,RUS.60_1_gadm36,RUS.60.35_1_gadm36,RUS.60.35.1_1_gadm36,,
VYS,USA_gadm36,USA.14_1_gadm36,USA.14.49_1_gadm36,,,
WAA,USA_gadm36,USA.2_1_gadm36,USA.2.16_1_gadm36,,,
WAB,PNG_gadm36,PNG.7_1_gadm36,PNG.7.4_1_gadm36,,,
WAC,ETH_gadm36,ETH.10_1_gadm36,ETH.10.7_1_gadm36,ETH.10.7.4_1_gadm36,,
WAD,MDG_gadm36,MDG.4_1_gadm36,MDG.4.1_1_gadm36,MDG.4.1.3_1_gadm36,MDG.4.1.3.3_1_gadm36,
WAE,SAU_gadm36,SAU.7_1_gadm36,,,,
WAF,PAK_gadm36,PAK.3_1_gadm36,PAK.3.1_1_gadm36,PAK.3.1.8_1_gadm36,,
WAG,NZL_gadm36,NZL.7_1_gadm36,NZL.7.7_1_gadm36,,,
WAH,USA_gadm36,USA.24_1_gadm36,USA.24.85_1_gadm36,,,
WAI,MDG_gadm36,MDG.4_1_gadm36,MDG.4.4_1_gadm36,MDG.4.4.2_1_gadm36,MDG.4.4.2.10_1_gadm36,
WAJ,PNG_gadm36,PNG.22_1_gadm36,PNG.22.1_1_gadm36,,,
WAK,MDG_gadm36,MDG.6_1_gadm36,MDG.6.3_1_gadm36,MDG.6.3.2_1_gadm36,MDG.6.3.2.2_1_gadm36,
WAL,USA_gadm36,USA.47_1_gadm36,USA.47.1_1_gadm36,,,
WAM,MDG_gadm36,MDG.5_1_gadm36,MDG.5.1_1_gadm36,MDG.5.1.1_1_gadm36,MDG.5.1.1.3_1_gadm36,
WAN,AUS_gadm36,AUS.7_1_gadm36,AUS.7.5_1_gadm36,,,
WAO,PNG_gadm36,PNG.8_1_gadm36,PNG.8.2_1_gadm36,,,
WAP,CHL_gadm36,CHL.9_1_gadm36,CHL.9.4_1_gadm36,CHL.9.4.4_1_gadm36,,
WAQ,MDG_gadm36,MDG.4_1_gadm36,MDG.4.3_1_gadm36,MDG.4.3.2_1_gadm36,MDG.4.3.2.1_1_gadm36,
